target_rabi_mhz,experimental_rabi_mhz,detuning_mhz,experimental_excited_probability,simulated_total_excited_probability,experiment_minus_simulation
5.0,5.040504356924368,0.235,0.623,0.5803267280821154,0.042673271917884614
5.0,5.040504356924368,0.24,0.64,0.5826612527134678,0.05733874728653221
5.0,5.040504356924368,0.245,0.64,0.5849957773448203,0.05500422265517968
5.0,5.040504356924368,0.25,0.65,0.5873303019761729,0.06266969802382716
5.0,5.040504356924368,0.255,0.644,0.5896648266075253,0.054335173392474734
5.0,5.040504356924368,0.26,0.683,0.5898953431390921,0.09310465686090796
5.0,5.040504356924368,0.265,0.66,0.59008202616858,0.06991797383142007
5.0,5.040504356924368,0.27,0.641,0.5902687091980678,0.05073129080193217
5.0,5.040504356924368,0.275,0.65,0.5904553922275558,0.05954460777244419
5.0,5.040504356924368,0.28,0.65,0.5901934562946449,0.0598065437053551
5.0,5.040504356924368,0.285,0.636,0.5898805409341888,0.046119459065811164
5.0,5.040504356924368,0.29,0.647,0.5895676255737328,0.05743237442626725
5.0,5.040504356924368,0.295,0.654,0.5892547102132766,0.06474528978672345
5.0,5.040504356924368,0.3,0.629,0.5901072891858384,0.03889271081416157
5.0,5.040504356924368,0.305,0.638,0.5912221043833292,0.046777895616670784
5.0,5.040504356924368,0.31,0.653,0.59233691958082,0.060663080419180004
5.0,5.040504356924368,0.315,0.66,0.5934517347783108,0.06654826522168922
5.0,5.040504356924368,0.32,0.646,0.5953785854218554,0.05062141457814462
5.0,5.040504356924368,0.325,0.64,0.597598671087586,0.042401328912413994
5.0,5.040504356924368,0.33,0.629,0.5998187567533166,0.029181243246683364
5.0,5.040504356924368,0.335,0.662,0.6020388424190474,0.05996115758095266
5.0,5.040504356924368,0.34,0.643,0.603786097769053,0.039213902230947006
5.0,5.040504356924368,0.345,0.652,0.6052821620138299,0.04671783798617013
5.0,5.040504356924368,0.35,0.658,0.6067782262586067,0.05122177374139336
5.0,5.040504356924368,0.355,0.67,0.6082742905033836,0.06172570949661649
5.0,5.040504356924368,0.36,0.644,0.6089425535631511,0.03505744643684894
5.0,5.040504356924368,0.365,0.646,0.6089899657341618,0.037010034265838265
5.0,5.040504356924368,0.37,0.653,0.6090373779051724,0.0439626220948276
5.0,5.040504356924368,0.375,0.657,0.6090847900761832,0.047915209923816815
5.0,5.040504356924368,0.38,0.642,0.6090180948103856,0.03298190518961441
5.0,5.040504356924368,0.385,0.632,0.608832537631246,0.023167462368754
5.0,5.040504356924368,0.39,0.633,0.6086469804521065,0.024353019547893484
5.0,5.040504356924368,0.395,0.664,0.6084614232729669,0.05553857672703311
5.0,5.040504356924368,0.4,0.664,0.6087146290369919,0.05528537096300812
5.0,5.040504356924368,0.405,0.649,0.6096040410686051,0.039395958931394914
5.0,5.040504356924368,0.41,0.653,0.6104934531002184,0.042506546899781616
5.0,5.040504356924368,0.415,0.66,0.6113828651318317,0.04861713486816832
5.0,5.040504356924368,0.42,0.662,0.6125179190328544,0.04948208096714568
5.0,5.040504356924368,0.425,0.66,0.6141596092895341,0.04584039071046597
5.0,5.040504356924368,0.43,0.646,0.6158012995462139,0.030198700453786143
5.0,5.040504356924368,0.435,0.66,0.6174429898028936,0.04255701019710645
5.0,5.040504356924368,0.44,0.633,0.6189440010002754,0.01405599899972465
5.0,5.040504356924368,0.445,0.69,0.6200112517648219,0.06998874823517809
5.0,5.040504356924368,0.45,0.665,0.6210785025293684,0.043921497470631676
5.0,5.040504356924368,0.455,0.67,0.6221457532939149,0.04785424670608518
5.0,5.040504356924368,0.46,0.639,0.6230451518139734,0.01595484818602666
5.0,5.040504356924368,0.465,0.704,0.6230843075810303,0.08091569241896968
5.0,5.040504356924368,0.47,0.653,0.6231234633480873,0.0298765366519127
5.0,5.040504356924368,0.475,0.672,0.6231626191151444,0.048837380884855675
5.0,5.040504356924368,0.48,0.623,0.6231934496475896,-0.00019344964758960526
5.0,5.040504356924368,0.485,0.662,0.6231306212906523,0.0388693787093477
5.0,5.040504356924368,0.49,0.648,0.6230677929337152,0.02493220706628485
5.0,5.040504356924368,0.495,0.658,0.6230049645767779,0.03499503542322213
5.0,5.040504356924368,0.5,0.669,0.6229421362198407,0.0460578637801593
10.0,9.954996104925625,-0.5,0.676,0.597667421894055,0.07833257810594507
10.0,9.954996104925625,-0.495,0.685,0.59737339582129,0.08762660417871004
10.0,9.954996104925625,-0.49,0.656,0.5970793697485252,0.05892063025147487
10.0,9.954996104925625,-0.485,0.667,0.5967853436757602,0.07021465632423984
10.0,9.954996104925625,-0.48,0.692,0.5964913176029952,0.09550868239700472
10.0,9.954996104925625,-0.475,0.675,0.5955305938968877,0.07946940610311237
10.0,9.954996104925625,-0.47,0.669,0.5945106081789273,0.07448939182107273
10.0,9.954996104925625,-0.465,0.675,0.5934906224609671,0.08150937753903298
10.0,9.954996104925625,-0.46,0.683,0.5924706367430068,0.09052936325699323
10.0,9.954996104925625,-0.455,0.686,0.5910787252237995,0.0949212747762006
10.0,9.954996104925625,-0.45,0.683,0.5896142428165441,0.09338575718345599
10.0,9.954996104925625,-0.445,0.667,0.5881497604092886,0.07885023959071147
10.0,9.954996104925625,-0.44,0.669,0.5866852780020331,0.08231472199796697
10.0,9.954996104925625,-0.435,0.653,0.5854861039219028,0.06751389607809721
10.0,9.954996104925625,-0.43,0.652,0.584372975785705,0.067627024214295
10.0,9.954996104925625,-0.425,0.645,0.5832598476495072,0.061740152350492794
10.0,9.954996104925625,-0.42,0.683,0.5821467195133095,0.10085328048669051
10.0,9.954996104925625,-0.415,0.676,0.5815175380111535,0.09448246198884658
10.0,9.954996104925625,-0.41,0.666,0.58112299730126,0.08487700269873999
10.0,9.954996104925625,-0.405,0.672,0.5807284565913667,0.0912715434086333
10.0,9.954996104925625,-0.4,0.676,0.5803339158814733,0.09566608411852673
10.0,9.954996104925625,-0.395,0.649,0.580037180897066,0.068962819102934
10.0,9.954996104925625,-0.39,0.647,0.5798078981371318,0.06719210186286817
10.0,9.954996104925625,-0.385,0.674,0.5795786153771977,0.09442138462280236
10.0,9.954996104925625,-0.38,0.671,0.5793493326172636,0.09165066738273642
10.0,9.954996104925625,-0.375,0.674,0.5787533846278126,0.09524661537218748
10.0,9.954996104925625,-0.37,0.679,0.5778054380180252,0.10119456198197485
10.0,9.954996104925625,-0.365,0.674,0.5768574914082378,0.09714250859176221
10.0,9.954996104925625,-0.36,0.67,0.5759095447984506,0.09409045520154946
10.0,9.954996104925625,-0.355,0.642,0.5745883815001134,0.06741161849988664
10.0,9.954996104925625,-0.35,0.665,0.5727695959503762,0.0922304040496238
10.0,9.954996104925625,-0.345,0.68,0.5709508104006392,0.10904918959936083
10.0,9.954996104925625,-0.34,0.643,0.5691320248509022,0.07386797514909782
10.0,9.954996104925625,-0.335,0.682,0.5672985995978987,0.1147014004021013
10.0,9.954996104925625,-0.33,0.643,0.5654376172563937,0.07756238274360627
10.0,9.954996104925625,-0.325,0.668,0.5635766349148887,0.1044233650851113
10.0,9.954996104925625,-0.32,0.69,0.5617156525733837,0.1282843474266162
10.0,9.954996104925625,-0.315,0.668,0.5600689047032505,0.10793109529674949
10.0,9.954996104925625,-0.31,0.655,0.5590154215230703,0.09598457847692976
10.0,9.954996104925625,-0.305,0.651,0.5579619383428899,0.09303806165711015
10.0,9.954996104925625,-0.3,0.653,0.5569084551627096,0.09609154483729043
10.0,9.954996104925625,-0.295,0.641,0.5559710153094839,0.08502898469051612
10.0,9.954996104925625,-0.29,0.642,0.5555493235760564,0.08645067642394366
10.0,9.954996104925625,-0.285,0.639,0.5551276318426289,0.08387236815737109
10.0,9.954996104925625,-0.28,0.653,0.5547059401092014,0.09829405989079865
10.0,9.954996104925625,-0.275,0.644,0.5542403319702932,0.08975966802970681
10.0,9.954996104925625,-0.27,0.668,0.5533882594631545,0.11461174053684553
10.0,9.954996104925625,-0.265,0.674,0.5525361869560158,0.12146381304398424
10.0,9.954996104925625,-0.26,0.66,0.5516841144488771,0.10831588555112293
10.0,9.954996104925625,-0.255,0.67,0.5508086579134269,0.11919134208657312
10.0,9.954996104925625,-0.25,0.666,0.5488107680190227,0.1171892319809773
10.0,9.954996104925625,-0.245,0.636,0.5468128781246185,0.08918712187538147
10.0,9.954996104925625,-0.24,0.651,0.5448149882302143,0.10618501176978568
10.0,9.954996104925625,-0.235,0.624,0.5428170983358102,0.08118290166418984
10.0,9.954996104925625,-0.23,0.652,0.5402218392293604,0.11177816077063962
10.0,9.954996104925625,-0.225,0.662,0.5375876212612556,0.12441237873874444
10.0,9.954996104925625,-0.22,0.638,0.5349534032931507,0.10304659670684935
10.0,9.954996104925625,-0.215,0.653,0.5323191853250459,0.12068081467495417
10.0,9.954996104925625,-0.21,0.643,0.5300878385782111,0.11291216142178895
10.0,9.954996104925625,-0.205,0.647,0.5279236370349214,0.11907636296507862
10.0,9.954996104925625,-0.2,0.617,0.5257594354916317,0.09124056450836826
10.0,9.954996104925625,-0.195,0.689,0.5235952339483421,0.16540476605165788
10.0,9.954996104925625,-0.19,0.645,0.5220590116400723,0.12294098835992773
10.0,9.954996104925625,-0.185,0.633,0.5207045727945713,0.11229542720542873
10.0,9.954996104925625,-0.18,0.662,0.5193501339490704,0.14264986605092966
10.0,9.954996104925625,-0.175,0.631,0.5179956951035695,0.11300430489643054
10.0,9.954996104925625,-0.17,0.649,0.5166680309452565,0.13233196905474354
10.0,9.954996104925625,-0.165,0.647,0.515352179148938,0.13164782085106197
10.0,9.954996104925625,-0.16,0.608,0.5140363273526197,0.09396367264738026
10.0,9.954996104925625,-0.155,0.639,0.5127204755563013,0.12627952444369872
10.0,9.954996104925625,-0.15,0.6,0.5109406047928783,0.0890593952071217
10.0,9.954996104925625,-0.145,0.642,0.5088668553502889,0.13313314464971115
10.0,9.954996104925625,-0.14,0.604,0.5067931059076995,0.09720689409230043
10.0,9.954996104925625,-0.135,0.6,0.5047193564651101,0.09528064353488985
10.0,9.954996104925625,-0.13,0.639,0.502347713989682,0.13665228601031798
10.0,9.954996104925625,-0.125,0.601,0.499712550754435,0.10128744924556499
10.0,9.954996104925625,-0.12,0.606,0.49707738751918795,0.10892261248081203
10.0,9.954996104925625,-0.115,0.616,0.49444222428394097,0.12155777571605902
10.0,9.954996104925625,-0.11,0.618,0.4918110194724397,0.12618898052756028
10.0,9.954996104925625,-0.105,0.607,0.4891846727264447,0.11781532727355526
10.0,9.954996104925625,-0.1,0.62,0.48655832598044974,0.13344167401955026
10.0,9.954996104925625,-0.095,0.594,0.48393197923445475,0.11006802076554523
10.0,9.954996104925625,-0.09,0.623,0.48108914959072047,0.14191085040927953
10.0,9.954996104925625,-0.085,0.607,0.4778734882897686,0.12912651171023137
10.0,9.954996104925625,-0.08,0.577,0.47465782698881676,0.1023421730111832
10.0,9.954996104925625,-0.075,0.576,0.4714421656878649,0.10455783431213506
10.0,9.954996104925625,-0.07,0.566,0.4675978225297312,0.09840217747026875
10.0,9.954996104925625,-0.065,0.573,0.4621817747286429,0.11081822527135704
10.0,9.954996104925625,-0.06,0.583,0.4567657269275546,0.12623427307244534
10.0,9.954996104925625,-0.055,0.567,0.45134967912646634,0.11565032087353361
10.0,9.954996104925625,-0.05,0.566,0.44551534215900773,0.12048465784099222
10.0,9.954996104925625,-0.045,0.506,0.4380496774427049,0.0679503225572951
10.0,9.954996104925625,-0.04,0.519,0.43058401272640207,0.08841598727359795
10.0,9.954996104925625,-0.035,0.497,0.42311834801009923,0.07388165198990077
10.0,9.954996104925625,-0.03,0.479,0.4158719807940363,0.06312801920596367
10.0,9.954996104925625,-0.025,0.5,0.4101972456630262,0.08980275433697382
10.0,9.954996104925625,-0.02,0.466,0.40452251053201604,0.06147748946798398
10.0,9.954996104925625,-0.015,0.435,0.3988477754010059,0.03615222459899409
10.0,9.954996104925625,-0.01,0.441,0.39342647854836044,0.04757352145163957
10.0,9.954996104925625,-0.005,0.473,0.3939609812372841,0.07903901876271585
10.0,9.954996104925625,0.0,0.443,0.3944954839262078,0.04850451607379219
10.0,9.954996104925625,0.005,0.438,0.39502998661513156,0.042970013384868444
10.0,9.954996104925625,0.01,0.421,0.39556448930405524,0.02543551069594474
10.0,9.954996104925625,0.015,0.435,0.40177787912962076,0.033222120870379235
10.0,9.954996104925625,0.02,0.464,0.4082329237269583,0.05576707627304173
10.0,9.954996104925625,0.025,0.478,0.41468796832429583,0.06331203167570415
10.0,9.954996104925625,0.03,0.439,0.42114301292163336,0.017856987078366637
10.0,9.954996104925625,0.035,0.428,0.42853643425599847,-0.0005364342559984747
10.0,9.954996104925625,0.04,0.486,0.4360607918792512,0.04993920812074881
10.0,9.954996104925625,0.045,0.481,0.4435851495025039,0.0374148504974961
10.0,9.954996104925625,0.05,0.487,0.4511095071257566,0.035890492874243396
10.0,9.954996104925625,0.055,0.533,0.4563924834616668,0.07660751653833325
10.0,9.954996104925625,0.06,0.54,0.46110074664697637,0.07889925335302367
10.0,9.954996104925625,0.065,0.536,0.46580900983228596,0.07019099016771407
10.0,9.954996104925625,0.07,0.553,0.47051727301759555,0.0824827269824045
10.0,9.954996104925625,0.075,0.56,0.4733970656813689,0.08660293431863114
10.0,9.954996104925625,0.08,0.577,0.47554547013652787,0.10145452986347209
10.0,9.954996104925625,0.085,0.579,0.4776938745916868,0.10130612540831319
10.0,9.954996104925625,0.09,0.609,0.4798422790468457,0.1291577209531543
10.0,9.954996104925625,0.095,0.591,0.4818130147058344,0.1091869852941656
10.0,9.954996104925625,0.1,0.65,0.48368058783801454,0.16631941216198548
10.0,9.954996104925625,0.105,0.612,0.4855481609701947,0.12645183902980528
10.0,9.954996104925625,0.11,0.641,0.4874157341023749,0.15358426589762514
10.0,9.954996104925625,0.115,0.653,0.48974702911520884,0.16325297088479118
10.0,9.954996104925625,0.12,0.666,0.49245617158635324,0.1735438284136468
10.0,9.954996104925625,0.125,0.632,0.4951653140574977,0.1368346859425023
10.0,9.954996104925625,0.13,0.639,0.49787445652864215,0.14112554347135786
10.0,9.954996104925625,0.135,0.65,0.5006814189625999,0.14931858103740014
10.0,9.954996104925625,0.14,0.643,0.5035989604849551,0.1394010395150449
10.0,9.954996104925625,0.145,0.65,0.5065165020073105,0.14348349799268956
10.0,9.954996104925625,0.15,0.665,0.5094340435296657,0.15556595647033433
10.0,9.954996104925625,0.155,0.635,0.5120905297335645,0.1229094702664355
10.0,9.954996104925625,0.16,0.651,0.5143348233293741,0.13666517667062594
10.0,9.954996104925625,0.165,0.623,0.5165791169251837,0.10642088307481634
10.0,9.954996104925625,0.17,0.638,0.5188234105209933,0.11917658947900667
10.0,9.954996104925625,0.175,0.619,0.520880858280511,0.09811914171948899
10.0,9.954996104925625,0.18,0.657,0.5225147888111004,0.13448521118889967
10.0,9.954996104925625,0.185,0.644,0.5241487193416897,0.1198512806583103
10.0,9.954996104925625,0.19,0.634,0.525782649872279,0.10821735012772105
10.0,9.954996104925625,0.195,0.627,0.5274232371957057,0.09957676280429428
10.0,9.954996104925625,0.2,0.638,0.5290868207125707,0.10891317928742927
10.0,9.954996104925625,0.205,0.642,0.5307504042294358,0.11124959577056426
10.0,9.954996104925625,0.21,0.652,0.5324139877463008,0.11958601225369925
10.0,9.954996104925625,0.215,0.641,0.5341155010575571,0.1068844989424429
10.0,9.954996104925625,0.22,0.63,0.5360445931351614,0.09395540686483861
10.0,9.954996104925625,0.225,0.625,0.5379736852127657,0.08702631478723433
10.0,9.954996104925625,0.23,0.652,0.53990277729037,0.11209722270963007
10.0,9.954996104925625,0.235,0.678,0.5418256675784056,0.1361743324215945
10.0,9.954996104925625,0.24,0.671,0.5436534637597221,0.12734653624027792
10.0,9.954996104925625,0.245,0.667,0.5454812599410387,0.12151874005896135
10.0,9.954996104925625,0.25,0.689,0.5473090561223553,0.1416909438776447
10.0,9.954996104925625,0.255,0.67,0.5491368523036718,0.12086314769632822
10.0,9.954996104925625,0.26,0.663,0.5505369289646405,0.11246307103535957
10.0,9.954996104925625,0.265,0.677,0.5519280948022686,0.12507190519773148
10.0,9.954996104925625,0.27,0.672,0.5533192606398966,0.11868073936010348
10.0,9.954996104925625,0.275,0.662,0.5547104264775247,0.10728957352247537
10.0,9.954996104925625,0.28,0.666,0.5558535253517684,0.11014647464823168
10.0,9.954996104925625,0.285,0.64,0.5569684347983548,0.08303156520164523
10.0,9.954996104925625,0.29,0.682,0.5580833442449412,0.12391665575505884
10.0,9.954996104925625,0.295,0.675,0.5591982536915275,0.11580174630847251
10.0,9.954996104925625,0.3,0.635,0.5603992593404976,0.0746007406595024
10.0,9.954996104925625,0.305,0.676,0.5616196366350038,0.11438036336499624
10.0,9.954996104925625,0.31,0.664,0.5628400139295101,0.10115998607048993
10.0,9.954996104925625,0.315,0.676,0.5640603912240164,0.11193960877598363
10.0,9.954996104925625,0.32,0.661,0.5654130756704255,0.0955869243295745
10.0,9.954996104925625,0.325,0.641,0.5668135376994661,0.07418646230053394
10.0,9.954996104925625,0.33,0.659,0.5682139997285067,0.0907860002714933
10.0,9.954996104925625,0.335,0.66,0.5696144617575474,0.09038553824245266
10.0,9.954996104925625,0.34,0.67,0.5709416276117846,0.09905837238821547
10.0,9.954996104925625,0.345,0.674,0.5722298548731575,0.10177014512684257
10.0,9.954996104925625,0.35,0.677,0.5735180821345304,0.10348191786546967
10.0,9.954996104925625,0.355,0.692,0.5748063093959034,0.11719369060409657
10.0,9.954996104925625,0.36,0.656,0.5758973873592617,0.08010261264073837
10.0,9.954996104925625,0.365,0.673,0.5768406033491089,0.09615939665089113
10.0,9.954996104925625,0.37,0.672,0.5777838193389562,0.09421618066104387
10.0,9.954996104925625,0.375,0.668,0.5787270353288035,0.0892729646711965
10.0,9.954996104925625,0.38,0.688,0.5795650246672124,0.10843497533278756
10.0,9.954996104925625,0.385,0.645,0.5802934029103728,0.06470659708962723
10.0,9.954996104925625,0.39,0.679,0.5810217811535332,0.09797821884646685
10.0,9.954996104925625,0.395,0.659,0.5817501593966936,0.07724984060330642
10.0,9.954996104925625,0.4,0.685,0.5825138317884694,0.10248616821153067
10.0,9.954996104925625,0.405,0.679,0.5833286806957372,0.09567131930426287
10.0,9.954996104925625,0.41,0.653,0.5841435296030051,0.06885647039699494
10.0,9.954996104925625,0.415,0.659,0.5849583785102729,0.07404162148972715
10.0,9.954996104925625,0.42,0.662,0.5858321188106818,0.07616788118931828
10.0,9.954996104925625,0.425,0.661,0.5868273226094441,0.07417267739055589
10.0,9.954996104925625,0.43,0.644,0.5878225264082064,0.05617747359179359
10.0,9.954996104925625,0.435,0.648,0.5888177302069688,0.059182269793031206
10.0,9.954996104925625,0.44,0.684,0.5898095523355311,0.09419044766446893
10.0,9.954996104925625,0.445,0.673,0.5907909476476432,0.08220905235235687
10.0,9.954996104925625,0.45,0.674,0.5917723429597552,0.08222765704024482
10.0,9.954996104925625,0.455,0.677,0.5927537382718673,0.08424626172813277
10.0,9.954996104925625,0.46,0.69,0.5936978854869169,0.09630211451308301
10.0,9.954996104925625,0.465,0.671,0.5944511362045224,0.07654886379547765
10.0,9.954996104925625,0.47,0.71,0.5952043869221277,0.11479561307787223
10.0,9.954996104925625,0.475,0.663,0.5959576376397331,0.06704236236026695
10.0,9.954996104925625,0.48,0.654,0.5966937835425283,0.05730621645747169
10.0,9.954996104925625,0.485,0.676,0.5972375002787106,0.07876249972128946
10.0,9.954996104925625,0.49,0.701,0.5977812170148927,0.10321878298510723
10.0,9.954996104925625,0.495,0.675,0.5983249337510749,0.07667506624892517
10.0,9.954996104925625,0.5,0.681,0.598868650487257,0.08213134951274303
15.0,14.99550046184999,-0.5,0.637,0.5672552078380207,0.06974479216197926
15.0,14.99550046184999,-0.495,0.661,0.5673126022576221,0.09368739774237789
15.0,14.99550046184999,-0.49,0.634,0.5673699966772235,0.06663000332277647
15.0,14.99550046184999,-0.485,0.666,0.5674273910968249,0.0985726089031751
15.0,14.99550046184999,-0.48,0.642,0.5674847855164263,0.07451521448357368
15.0,14.99550046184999,-0.475,0.648,0.566869904492962,0.08113009550703798
15.0,14.99550046184999,-0.47,0.656,0.5661952656523365,0.08980473434766356
15.0,14.99550046184999,-0.465,0.649,0.5655206268117108,0.08347937318828924
15.0,14.99550046184999,-0.46,0.648,0.5648459879710851,0.08315401202891493
15.0,14.99550046184999,-0.455,0.699,0.5634190712712979,0.1355809287287021
15.0,14.99550046184999,-0.45,0.682,0.5618453686477718,0.12015463135222826
15.0,14.99550046184999,-0.445,0.638,0.5602716660242457,0.0777283339757543
15.0,14.99550046184999,-0.44,0.647,0.5586979634007196,0.08830203659928038
15.0,14.99550046184999,-0.435,0.664,0.5570304763565224,0.10696952364347767
15.0,14.99550046184999,-0.43,0.643,0.5553325727434588,0.0876674272565412
15.0,14.99550046184999,-0.425,0.64,0.5536346691303953,0.08636533086960474
15.0,14.99550046184999,-0.42,0.673,0.5519367655173317,0.12106323448266831
15.0,14.99550046184999,-0.415,0.64,0.5507380180559684,0.08926198194403157
15.0,14.99550046184999,-0.41,0.623,0.5497812856984597,0.07321871430154026
15.0,14.99550046184999,-0.405,0.656,0.5488245533409511,0.10717544665904888
15.0,14.99550046184999,-0.4,0.652,0.5478678209834426,0.10413217901655747
15.0,14.99550046184999,-0.395,0.664,0.5473698574389351,0.11663014256106496
15.0,14.99550046184999,-0.39,0.646,0.547188286179256,0.09881171382074405
15.0,14.99550046184999,-0.385,0.663,0.5470067149195769,0.11599328508042317
15.0,14.99550046184999,-0.38,0.652,0.5468251436598977,0.10517485634010237
15.0,14.99550046184999,-0.375,0.642,0.5466174948704589,0.09538250512954116
15.0,14.99550046184999,-0.37,0.656,0.5463848116524508,0.10961518834754924
15.0,14.99550046184999,-0.365,0.637,0.5461521284344427,0.09084787156555729
15.0,14.99550046184999,-0.36,0.65,0.5459194452164347,0.10408055478356537
15.0,14.99550046184999,-0.355,0.637,0.5453080840278051,0.09169191597219495
15.0,14.99550046184999,-0.35,0.643,0.5441918188783468,0.09880818112165324
15.0,14.99550046184999,-0.345,0.627,0.5430755537288886,0.0839244462711114
15.0,14.99550046184999,-0.34,0.614,0.5419592885794304,0.07204071142056956
15.0,14.99550046184999,-0.335,0.613,0.5405405084195855,0.07245949158041454
15.0,14.99550046184999,-0.33,0.643,0.5385522882401892,0.10444771175981082
15.0,14.99550046184999,-0.325,0.642,0.5365640680607928,0.1054359319392072
15.0,14.99550046184999,-0.32,0.645,0.5345758478813964,0.11042415211860357
15.0,14.99550046184999,-0.315,0.655,0.5325727799161746,0.12242722008382545
15.0,14.99550046184999,-0.31,0.627,0.5305285950055897,0.09647140499441031
15.0,14.99550046184999,-0.305,0.64,0.5284844100950048,0.11151558990499522
15.0,14.99550046184999,-0.3,0.653,0.5264402251844199,0.12655977481558012
15.0,14.99550046184999,-0.295,0.64,0.5245295620136756,0.11547043798632439
15.0,14.99550046184999,-0.29,0.642,0.5232123287977786,0.11878767120222145
15.0,14.99550046184999,-0.285,0.636,0.5218950955818815,0.11410490441811849
15.0,14.99550046184999,-0.28,0.631,0.5205778623659845,0.11042213763401554
15.0,14.99550046184999,-0.275,0.654,0.5193381350363755,0.13466186496362453
15.0,14.99550046184999,-0.27,0.63,0.5187804595061024,0.1112195404938976
15.0,14.99550046184999,-0.265,0.663,0.5182227839758292,0.14477721602417082
15.0,14.99550046184999,-0.26,0.643,0.5176651084455561,0.12533489155444388
15.0,14.99550046184999,-0.255,0.604,0.517109085926362,0.08689091407363803
15.0,14.99550046184999,-0.25,0.633,0.5166324079389585,0.11636759206104152
15.0,14.99550046184999,-0.245,0.615,0.516155729951555,0.09884427004844498
15.0,14.99550046184999,-0.24,0.621,0.5156790519641516,0.10532094803584835
15.0,14.99550046184999,-0.235,0.63,0.5152023739767482,0.11479762602325183
15.0,14.99550046184999,-0.23,0.627,0.5140904110410808,0.11290958895891923
15.0,14.99550046184999,-0.225,0.63,0.5129370164783525,0.11706298352164746
15.0,14.99550046184999,-0.22,0.624,0.5117836219156244,0.11221637808437557
15.0,14.99550046184999,-0.215,0.609,0.5106302273528963,0.09836977264710367
15.0,14.99550046184999,-0.21,0.614,0.5087051313359531,0.10529486866404691
15.0,14.99550046184999,-0.205,0.581,0.506651418409974,0.074348581590026
15.0,14.99550046184999,-0.2,0.622,0.5045977054839949,0.11740229451600515
15.0,14.99550046184999,-0.195,0.602,0.5025439925580159,0.09945600744198413
15.0,14.99550046184999,-0.19,0.612,0.5001142770165227,0.11188572298347732
15.0,14.99550046184999,-0.185,0.595,0.4975757186126439,0.0974242813873561
15.0,14.99550046184999,-0.18,0.609,0.4950371602087651,0.1139628397912349
15.0,14.99550046184999,-0.175,0.615,0.4924986018048863,0.12250139819511369
15.0,14.99550046184999,-0.17,0.58,0.49009278782090043,0.08990721217909953
15.0,14.99550046184999,-0.165,0.627,0.4877455375515731,0.13925446244842687
15.0,14.99550046184999,-0.16,0.621,0.4853982872822458,0.13560171271775417
15.0,14.99550046184999,-0.155,0.628,0.48305103701291857,0.14494896298708143
15.0,14.99550046184999,-0.15,0.614,0.4811056842777159,0.1328943157222841
15.0,14.99550046184999,-0.145,0.629,0.47941486664745886,0.14958513335254114
15.0,14.99550046184999,-0.14,0.604,0.47772404901720184,0.12627595098279815
15.0,14.99550046184999,-0.135,0.648,0.4760332313869448,0.1719667686130552
15.0,14.99550046184999,-0.13,0.587,0.4746682045738287,0.11233179542617128
15.0,14.99550046184999,-0.125,0.593,0.4735913773297218,0.11940862267027819
15.0,14.99550046184999,-0.12,0.612,0.47251455008561494,0.13948544991438505
15.0,14.99550046184999,-0.115,0.622,0.47143772284150803,0.15056227715849196
15.0,14.99550046184999,-0.11,0.605,0.47035798420560454,0.13464201579439544
15.0,14.99550046184999,-0.105,0.576,0.46927467249795063,0.10672532750204933
15.0,14.99550046184999,-0.1,0.578,0.4681913607902967,0.10980863920970324
15.0,14.99550046184999,-0.095,0.568,0.46710804908264286,0.10089195091735709
15.0,14.99550046184999,-0.09,0.564,0.46567928241757844,0.0983207175824215
15.0,14.99550046184999,-0.085,0.561,0.4636555655480848,0.09734443445191526
15.0,14.99550046184999,-0.08,0.525,0.4616318486785912,0.06336815132140883
15.0,14.99550046184999,-0.075,0.521,0.45960813180909754,0.06139186819090248
15.0,14.99550046184999,-0.07,0.516,0.457164409885779,0.058835590114221015
15.0,14.99550046184999,-0.065,0.507,0.4536706753278981,0.053329324672101885
15.0,14.99550046184999,-0.06,0.472,0.45017694077001724,0.021823059229982733
15.0,14.99550046184999,-0.055,0.514,0.4466832062121364,0.0673167937878636
15.0,14.99550046184999,-0.05,0.48,0.44302743948047246,0.03697256051952752
15.0,14.99550046184999,-0.045,0.464,0.4387397472710546,0.025260252728945443
15.0,14.99550046184999,-0.04,0.473,0.43445205506163664,0.03854794493836333
15.0,14.99550046184999,-0.035,0.448,0.43016436285221876,0.017835637147781247
15.0,14.99550046184999,-0.03,0.434,0.42600464179223485,0.007995358207765146
15.0,14.99550046184999,-0.025,0.438,0.4227620473031944,0.015237952696805612
15.0,14.99550046184999,-0.02,0.433,0.419519452814154,0.013480547185846015
15.0,14.99550046184999,-0.015,0.413,0.4162768583251135,-0.003276858325113541
15.0,14.99550046184999,-0.01,0.433,0.4131464964896904,0.019853503510309622
15.0,14.99550046184999,-0.005,0.454,0.4126536020142734,0.04134639798572659
15.0,14.99550046184999,0.0,0.438,0.4121607075388565,0.025839292461143526
15.0,14.99550046184999,0.005,0.492,0.4116678130634395,0.08033218693656047
15.0,14.99550046184999,0.01,0.463,0.4111749185880226,0.05182508141197745
15.0,14.99550046184999,0.015,0.472,0.4134526249954138,0.05854737500458618
15.0,14.99550046184999,0.02,0.475,0.4158482293127118,0.05915177068728816
15.0,14.99550046184999,0.025,0.505,0.41824383363000983,0.08675616636999017
15.0,14.99550046184999,0.03,0.452,0.4206394379473078,0.03136056205269222
