series,target_rabi_mhz,actual_rabi_mhz,detuning_mhz,excited_probability
half_anharmonicity_echo_three_level_simulation,25.0,25.0,0.2551020408163265,0.44524458383838017
half_anharmonicity_echo_three_level_simulation,25.0,25.0,0.2755102040816326,0.44701381249989347
half_anharmonicity_echo_three_level_simulation,25.0,25.0,0.29591836734693866,0.4550977392813847
half_anharmonicity_echo_three_level_simulation,25.0,25.0,0.3163265306122448,0.4670711698975423
half_anharmonicity_echo_three_level_simulation,25.0,25.0,0.33673469387755095,0.4768727408924071
half_anharmonicity_echo_three_level_simulation,25.0,25.0,0.3571428571428571,0.4792686967363127
half_anharmonicity_echo_three_level_simulation,25.0,25.0,0.37755102040816324,0.47512192569358086
half_anharmonicity_echo_three_level_simulation,25.0,25.0,0.3979591836734693,0.4704879084627092
half_anharmonicity_echo_three_level_simulation,25.0,25.0,0.4183673469387754,0.4711285763061766
half_anharmonicity_echo_three_level_simulation,25.0,25.0,0.43877551020408156,0.4787531441087967
half_anharmonicity_echo_three_level_simulation,25.0,25.0,0.4591836734693877,0.4896613663170265
half_anharmonicity_echo_three_level_simulation,25.0,25.0,0.47959183673469385,0.4967063871935851
half_anharmonicity_echo_three_level_simulation,25.0,25.0,0.5,0.49590343222468175
