target_rabi_mhz,experimental_rabi_mhz,detuning_mhz,experimental_excited_probability,simulated_p_e_plus_p_f,experiment_minus_simulation
2.5,2.520252178462184,-0.5,0.465,0.038747797346273184,0.4262522026537268
2.5,2.520252178462184,-0.495,0.521,0.03884012061921536,0.48215987938078464
2.5,2.520252178462184,-0.49,0.463,0.038932443892157526,0.4240675561078425
2.5,2.520252178462184,-0.485,0.484,0.0390247671650997,0.44497523283490026
2.5,2.520252178462184,-0.48,0.475,0.039117090438041874,0.4358829095619581
2.5,2.520252178462184,-0.475,0.518,0.03924766234030073,0.47875233765969927
2.5,2.520252178462184,-0.47,0.491,0.03938163412072107,0.45161836587927895
2.5,2.520252178462184,-0.465,0.506,0.039515605901141414,0.4664843940988586
2.5,2.520252178462184,-0.46,0.498,0.03964957768156176,0.45835042231843826
2.5,2.520252178462184,-0.455,0.5,0.03966916126019297,0.460330838739807
2.5,2.520252178462184,-0.45,0.46,0.039666425189694605,0.4203335748103054
2.5,2.520252178462184,-0.445,0.511,0.03966368911919623,0.4713363108808038
2.5,2.520252178462184,-0.44,0.521,0.039660953048697864,0.48133904695130214
2.5,2.520252178462184,-0.435,0.467,0.039562843044176454,0.42743715695582357
2.5,2.520252178462184,-0.43,0.491,0.039433800952944874,0.45156619904705514
2.5,2.520252178462184,-0.425,0.482,0.039304758861713286,0.4426952411382867
2.5,2.520252178462184,-0.42,0.498,0.039175716770481706,0.4588242832295183
2.5,2.520252178462184,-0.415,0.498,0.039097157188778,0.458902842811222
2.5,2.520252178462184,-0.41,0.509,0.03904307397533024,0.46995692602466976
2.5,2.520252178462184,-0.405,0.484,0.038988990761882475,0.44501100923811754
2.5,2.520252178462184,-0.4,0.494,0.03893490754843471,0.4550650924515653
2.5,2.520252178462184,-0.395,0.493,0.03898908349097098,0.454010916509029
2.5,2.520252178462184,-0.39,0.472,0.03911792092039278,0.4328820790796072
2.5,2.520252178462184,-0.385,0.516,0.03924675834981459,0.4767532416501854
2.5,2.520252178462184,-0.38,0.503,0.03937559577923639,0.4636244042207636
2.5,2.520252178462184,-0.375,0.483,0.03951842307126862,0.44348157692873136
2.5,2.520252178462184,-0.37,0.488,0.03967468063140686,0.4483253193685931
2.5,2.520252178462184,-0.365,0.484,0.0398309381915451,0.4441690618084549
2.5,2.520252178462184,-0.36,0.493,0.039987195751683344,0.45301280424831664
2.5,2.520252178462184,-0.355,0.495,0.04006194781651892,0.45493805218348105
2.5,2.520252178462184,-0.35,0.489,0.04002802588761762,0.4489719741123824
2.5,2.520252178462184,-0.345,0.496,0.03999410395871632,0.45600589604128366
2.5,2.520252178462184,-0.34,0.502,0.039960182029815015,0.462039817970185
2.5,2.520252178462184,-0.335,0.484,0.039876354127428945,0.444123645872571
2.5,2.520252178462184,-0.33,0.511,0.03969858556907155,0.47130141443092843
2.5,2.520252178462184,-0.325,0.507,0.039520817010714145,0.46747918298928587
2.5,2.520252178462184,-0.32,0.512,0.03934304845235675,0.47265695154764326
2.5,2.520252178462184,-0.315,0.484,0.039199033411560155,0.4448009665884398
2.5,2.520252178462184,-0.31,0.517,0.03914848965016273,0.4778515103498373
2.5,2.520252178462184,-0.305,0.519,0.03909794588876531,0.4799020541112347
2.5,2.520252178462184,-0.3,0.477,0.03904740212736789,0.4379525978726321
2.5,2.520252178462184,-0.295,0.484,0.039040793855237406,0.4449592061447626
2.5,2.520252178462184,-0.29,0.493,0.03922945442429334,0.4537705455757067
2.5,2.520252178462184,-0.285,0.487,0.03941811499334927,0.44758188500665075
2.5,2.520252178462184,-0.28,0.491,0.03960677556240519,0.4513932244375948
2.5,2.520252178462184,-0.275,0.511,0.03979546981227578,0.47120453018772424
2.5,2.520252178462184,-0.27,0.497,0.039984460453315385,0.4570155395466846
2.5,2.520252178462184,-0.265,0.501,0.04017345109435499,0.460826548905645
2.5,2.520252178462184,-0.26,0.509,0.0403624417353946,0.4686375582646054
2.5,2.520252178462184,-0.255,0.482,0.04054565620896288,0.4414543437910371
2.5,2.520252178462184,-0.25,0.495,0.04045161464390756,0.45454838535609243
2.5,2.520252178462184,-0.245,0.492,0.040357573078852245,0.45164242692114775
2.5,2.520252178462184,-0.24,0.502,0.040263531513796934,0.4617364684862031
2.5,2.520252178462184,-0.235,0.504,0.040169489948741616,0.4638305100512584
2.5,2.520252178462184,-0.23,0.493,0.039914836657703345,0.45308516334229665
2.5,2.520252178462184,-0.225,0.48,0.03964970868888358,0.4403502913111164
2.5,2.520252178462184,-0.22,0.482,0.039384580720063816,0.4426154192799362
2.5,2.520252178462184,-0.215,0.533,0.03911945275124405,0.49388054724875596
2.5,2.520252178462184,-0.21,0.476,0.03904931053676173,0.43695068946323823
2.5,2.520252178462184,-0.205,0.48,0.039011665948002316,0.44098833405199767
2.5,2.520252178462184,-0.2,0.461,0.038974021359242904,0.42202597864075714
2.5,2.520252178462184,-0.195,0.506,0.03893637677048349,0.4670636232295165
2.5,2.520252178462184,-0.19,0.472,0.03916693932198484,0.43283306067801514
2.5,2.520252178462184,-0.185,0.483,0.039475140782509036,0.44352485921749096
2.5,2.520252178462184,-0.18,0.484,0.039783342243033225,0.4442166577569668
2.5,2.520252178462184,-0.175,0.498,0.04009154370355742,0.45790845629644256
2.5,2.520252178462184,-0.17,0.504,0.04035348702080498,0.463646512979195
2.5,2.520252178462184,-0.165,0.492,0.040595022333665805,0.4514049776663342
2.5,2.520252178462184,-0.16,0.51,0.040836557646526626,0.4691634423534734
2.5,2.520252178462184,-0.155,0.478,0.04107809295938745,0.4369219070406125
2.5,2.520252178462184,-0.15,0.512,0.04101476618776419,0.47098523381223584
2.5,2.520252178462184,-0.145,0.474,0.04075836009596767,0.4332416399040323
2.5,2.520252178462184,-0.14,0.495,0.040501954004171156,0.4544980459958288
2.5,2.520252178462184,-0.135,0.498,0.040245547912374634,0.4577544520876254
2.5,2.520252178462184,-0.13,0.508,0.03986941291629599,0.46813058708370403
2.5,2.520252178462184,-0.125,0.484,0.039387363889506234,0.44461263611049373
2.5,2.520252178462184,-0.12,0.504,0.03890531486271648,0.4650946851372835
2.5,2.520252178462184,-0.115,0.495,0.03842326583592672,0.4565767341640733
2.5,2.520252178462184,-0.11,0.497,0.03816880992990592,0.4588311900700941
2.5,2.520252178462184,-0.105,0.491,0.03819367285391975,0.45280632714608027
2.5,2.520252178462184,-0.1,0.484,0.038218535777933584,0.4457814642220664
2.5,2.520252178462184,-0.095,0.46,0.03824339870194741,0.4217566012980526
2.5,2.520252178462184,-0.09,0.48,0.03850212110844235,0.4414978788915576
2.5,2.520252178462184,-0.085,0.46,0.03916360151254363,0.4208363984874564
2.5,2.520252178462184,-0.08,0.478,0.03982508191664492,0.43817491808335507
2.5,2.520252178462184,-0.075,0.495,0.0404865623207462,0.4545134376792538
2.5,2.520252178462184,-0.07,0.496,0.041006842825306235,0.45499315717469374
2.5,2.520252178462184,-0.065,0.461,0.041174123581013175,0.41982587641898683
2.5,2.520252178462184,-0.06,0.502,0.041341404336720115,0.4606585956632799
2.5,2.520252178462184,-0.055,0.512,0.04150868509242705,0.47049131490757296
2.5,2.520252178462184,-0.05,0.466,0.04131213411686513,0.4246878658831349
2.5,2.520252178462184,-0.045,0.434,0.03969663938935473,0.39430336061064525
2.5,2.520252178462184,-0.04,0.445,0.03808114466184433,0.4069188553381557
2.5,2.520252178462184,-0.035,0.4,0.03646564993433393,0.3635343500656661
2.5,2.520252178462184,-0.03,0.441,0.03477259541607328,0.4062274045839267
2.5,2.520252178462184,-0.025,0.377,0.032523695730769256,0.34447630426923076
2.5,2.520252178462184,-0.02,0.38,0.030274796045465232,0.34972520395453477
2.5,2.520252178462184,-0.015,0.345,0.0280258963601612,0.3169741036398388
2.5,2.520252178462184,-0.01,0.349,0.02586728841970215,0.3231327115802978
2.5,2.520252178462184,-0.005,0.346,0.025830536483099836,0.3201694635169001
2.5,2.520252178462184,0.0,0.334,0.02579378454649752,0.3082062154535025
2.5,2.520252178462184,0.005,0.312,0.02575703260989521,0.2862429673901048
2.5,2.520252178462184,0.01,0.332,0.025720280673292895,0.3062797193267071
2.5,2.520252178462184,0.015,0.322,0.02782205150694883,0.2941779484930512
2.5,2.520252178462184,0.02,0.346,0.03001482330955193,0.31598517669044807
2.5,2.520252178462184,0.025,0.371,0.03220759511215503,0.33879240488784496
2.5,2.520252178462184,0.03,0.384,0.034400366914758125,0.3495996330852419
2.5,2.520252178462184,0.035,0.371,0.036067105497920034,0.33493289450207997
2.5,2.520252178462184,0.04,0.422,0.03766044409697388,0.3843395559030261
2.5,2.520252178462184,0.045,0.432,0.03925378269602773,0.39274621730397224
2.5,2.520252178462184,0.05,0.473,0.04084712129508158,0.4321528787049184
2.5,2.520252178462184,0.055,0.471,0.041039339712801846,0.42996066028719815
2.5,2.520252178462184,0.06,0.468,0.04087229654556482,0.4271277034544352
2.5,2.520252178462184,0.065,0.476,0.04070525337832778,0.4352947466216722
2.5,2.520252178462184,0.07,0.512,0.04053821021109075,0.4714617897889093
2.5,2.520252178462184,0.075,0.511,0.04002112263675356,0.47097887736324645
2.5,2.520252178462184,0.08,0.501,0.039364017299576316,0.46163598270042366
2.5,2.520252178462184,0.085,0.517,0.03870691196239907,0.47829308803760096
2.5,2.520252178462184,0.09,0.486,0.03804980662522182,0.44795019337477815
2.5,2.520252178462184,0.095,0.55,0.03779286256024851,0.5122071374397515
2.5,2.520252178462184,0.1,0.527,0.0377682702017162,0.48923172979828383
2.5,2.520252178462184,0.105,0.483,0.03774367784318389,0.4452563221568161
2.5,2.520252178462184,0.11,0.512,0.037719085484651575,0.47428091451534843
2.5,2.520252178462184,0.115,0.507,0.03797283779673622,0.4690271622032638
2.5,2.520252178462184,0.12,0.5,0.0384533894700643,0.46154661052993573
2.5,2.520252178462184,0.125,0.534,0.038933941143392374,0.49506605885660765
2.5,2.520252178462184,0.13,0.497,0.03941449281672045,0.45758550718327956
2.5,2.520252178462184,0.135,0.5,0.03979047742231654,0.46020952257768344
2.5,2.520252178462184,0.14,0.519,0.040048255777433005,0.47895174422256703
2.5,2.520252178462184,0.145,0.552,0.04030603413254946,0.5116939658674506
2.5,2.520252178462184,0.15,0.498,0.040563812487665926,0.45743618751233406
2.5,2.520252178462184,0.155,0.535,0.0406295787879276,0.4943704212120724
2.5,2.520252178462184,0.16,0.538,0.04039216815947119,0.4976078318405288
2.5,2.520252178462184,0.165,0.522,0.04015475753101478,0.48184524246898525
2.5,2.520252178462184,0.17,0.513,0.039917346902558375,0.47308265309744163
2.5,2.520252178462184,0.175,0.527,0.03965931358428129,0.4873406864157187
2.5,2.520252178462184,0.18,0.515,0.039354535502410685,0.4756454644975893
2.5,2.520252178462184,0.185,0.508,0.03904975742054007,0.46895024257945994
2.5,2.520252178462184,0.19,0.53,0.038744979338669466,0.49125502066133053
2.5,2.520252178462184,0.195,0.516,0.03851731285925524,0.47748268714074477
2.5,2.520252178462184,0.2,0.526,0.03855603191559945,0.4874439680844006
