target_rabi_mhz,experimental_rabi_mhz,detuning_mhz,experimental_excited_probability,simulated_p_e_plus_p_f,experiment_minus_simulation
5.0,5.040504356924368,-0.145,0.629,0.6600003240368583,-0.031000324036858262
5.0,5.040504356924368,-0.14,0.644,0.6619158619994588,-0.017915861999458826
5.0,5.040504356924368,-0.135,0.613,0.6638313999620594,-0.05083139996205943
5.0,5.040504356924368,-0.13,0.612,0.6630111494471469,-0.05101114944714691
5.0,5.040504356924368,-0.125,0.669,0.6597707783559729,0.009229221644027175
5.0,5.040504356924368,-0.12,0.632,0.6565304072647987,-0.024530407264798715
5.0,5.040504356924368,-0.115,0.637,0.6532900361736247,-0.016290036173624678
5.0,5.040504356924368,-0.11,0.642,0.6463721356261439,-0.004372135626143914
5.0,5.040504356924368,-0.105,0.601,0.634940903473196,-0.033940903473196005
5.0,5.040504356924368,-0.1,0.629,0.6235096713202479,0.005490328679752077
5.0,5.040504356924368,-0.095,0.612,0.6120784391673,-7.84391672999929e-05
5.0,5.040504356924368,-0.09,0.646,0.5974526033515488,0.0485473966484512
5.0,5.040504356924368,-0.085,0.628,0.5773249501165257,0.050675049883474266
5.0,5.040504356924368,-0.08,0.621,0.5571972968815025,0.06380270311849745
5.0,5.040504356924368,-0.075,0.615,0.5370696436464794,0.07793035635352064
5.0,5.040504356924368,-0.07,0.613,0.5154126808409869,0.09758731915901309
5.0,5.040504356924368,-0.065,0.636,0.4899324441093212,0.14606755589067882
5.0,5.040504356924368,-0.06,0.589,0.4644522073776554,0.12454779262234456
5.0,5.040504356924368,-0.055,0.582,0.4389719706459897,0.14302802935401027
5.0,5.040504356924368,-0.05,0.575,0.41378414086531295,0.161215859134687
5.0,5.040504356924368,-0.045,0.57,0.389736698193493,0.18026330180650696
5.0,5.040504356924368,-0.04,0.562,0.3656892555216731,0.19631074447832697
5.0,5.040504356924368,-0.035,0.532,0.3416418128498532,0.19035818715014685
5.0,5.040504356924368,-0.03,0.523,0.31871829268052854,0.20428170731947148
5.0,5.040504356924368,-0.025,0.511,0.3038495504457528,0.20715044955424722
5.0,5.040504356924368,-0.02,0.46,0.2889808082109771,0.17101919178902292
5.0,5.040504356924368,-0.015,0.483,0.27411206597620136,0.20888793402379863
5.0,5.040504356924368,-0.01,0.45,0.259830480947939,0.19016951905206103
5.0,5.040504356924368,-0.005,0.436,0.2593470902727389,0.1766529097272611
5.0,5.040504356924368,0.0,0.453,0.2588636995975388,0.19413630040246121
5.0,5.040504356924368,0.005,0.425,0.2583803089223387,0.16661969107766128
5.0,5.040504356924368,0.01,0.46,0.2578969182471386,0.2021030817528614
5.0,5.040504356924368,0.015,0.44,0.27132788309838257,0.16867211690161743
5.0,5.040504356924368,0.02,0.438,0.2853509481847944,0.1526490518152056
